,Month,Driver_id,Total_income,Total_km,Gender,Age,Vetek
9494,11/2015,694,129402.85773237298,9513.49241105807,M,56.6,8.8
9495,11/2015,557,98071.5174747356,9303.742158087018,M,61.4,16.5
9496,11/2015,204,81095.5385189652,7872.7846009130035,M,54.7,9.8
9497,11/2015,275,110491.77616601669,10980.790122895,,34.7,14.8
9498,11/2015,525,77554.43949116617,9422.599925942022,M,39.2,9.1
9499,11/2015,33,107337.89790845911,7876.020151666506,M,55.9,15.2
9500,11/2015,18,81756.68389488185,8069.262993389738,M,36.9,16.0
9501,11/2015,835,74784.48738731534,7950.046060097626,M,,12.8
9502,11/2015,649,90153.75716237105,7185.279706426001,F,41.6,6.4
9503,11/2015,406,72477.38302864962,7630.2464677912085,,36.0,1.4
9504,11/2015,640,82266.90548876724,9406.615105399364,,64.7,9.2
9505,11/2015,79,90199.64418904249,9063.203478067193,M,41.3,4.9
9506,11/2015,942,85665.07745786126,9946.900591120318,M,50.2,14.9
9507,11/2015,895,69895.00732673798,7802.747159120503,M,33.5,17.3
9508,11/2015,766,84497.0678012809,9578.181447895702,M,62.4,7.1
9509,11/2015,51,96441.66729487573,9237.058035981541,,39.9,6.9
9510,11/2015,702,97827.68817120022,9725.683259855436,M,57.5,12.7
9511,11/2015,332,90376.41318934574,9509.449950935696,F,55.0,18.7
9512,11/2015,314,81443.7964704463,9012.6148469433,M,49.4,4.0
9513,11/2015,118,120948.51086163224,10797.908837683326,M,39.8,9.3
9514,11/2015,445,87383.41610086836,8274.351653962596,M,59.4,18.6
9515,11/2015,906,111046.05531769595,10036.066198060369,M,57.2,5.3
9516,11/2015,555,70967.12127930344,7930.364223648756,M,62.5,3.5
9517,11/2015,105,74976.50911025009,8719.399193910329,M,48.3,2.2
9518,11/2015,879,96273.07471848429,8805.507227980655,,64.1,3.3
9519,11/2015,175,68073.55578473679,7795.882544636027,M,38.2,7.2
9520,11/2015,367,80936.53643914474,8543.689550821893,M,58.6,5.2
9521,11/2015,810,95140.42669277533,9577.985381544291,M,44.5,2.3
9522,11/2015,892,103427.84118843974,9095.85388587277,M,65.4,15.5
9523,11/2015,964,93772.8594764156,9456.08214900707,M,50.2,6.4
9524,11/2015,946,118534.83658862673,8790.398067092132,M,52.1,6.6
9525,11/2015,547,71711.08874534642,7138.4768021945965,M,,7.5
9526,11/2015,999,109082.65064070854,8427.742143404654,M,45.1,14.1
9527,11/2015,953,85188.24699567375,8829.034451578722,M,47.7,14.8
9528,11/2015,202,66307.92811601152,7012.081890075075,M,57.6,4.0
9529,11/2015,345,106797.52720628234,9677.234212606412,M,40.8,12.9
9530,11/2015,718,87602.39347041803,7707.965036644555,M,65.1,1.7
9531,11/2015,276,78993.25070890864,7295.577068265563,M,45.1,18.5
9532,11/2015,768,83170.24292536665,8320.754981145396,M,63.5,6.3
9533,11/2015,411,77211.56727463938,8220.926611462126,M,58.7,2.5
9534,11/2015,192,73913.45638898412,7596.216015649943,M,45.7,5.7
9535,11/2015,115,98272.08442801957,8415.748488324201,M,36.3,17.6
9536,11/2015,162,114497.47632840875,8130.2156859190045,M,35.5,12.1
9537,11/2015,636,85835.34053488322,8270.654755231,F,63.9,7.2
9538,11/2015,870,67839.66830603837,6937.354010223947,M,42.6,2.6
9539,11/2015,468,89857.11943466694,9745.326302222871,M,52.3,3.3
9540,11/2015,490,66047.6815100273,8374.628969274208,M,62.1,12.7
9541,11/2015,558,88658.24847684012,8854.156195102558,M,35.8,9.1
9542,11/2015,662,60624.352624559484,6143.664416388809,M,51.0,6.8
9543,11/2015,834,113511.35390146817,9941.471682895222,M,39.8,1.8
9544,11/2015,907,81022.57229765524,8435.212624228228,F,61.1,3.8
9545,11/2015,15,71244.11975528431,7299.609431224313,M,35.0,4.2
9546,11/2015,588,94506.67100975476,8211.011849572767,F,47.5,14.8
9547,11/2015,859,64986.16047649868,8033.406179967054,M,44.3,4.2
9548,11/2015,109,90980.51171123903,8386.29708487363,M,45.2,7.3
9549,11/2015,369,78918.34896124408,8909.59552024844,M,36.2,8.9
9550,11/2015,188,113057.15717839486,10688.011956243778,M,33.0,18.5
9551,11/2015,166,87041.13962094237,9663.577966489229,M,,1.3
9552,11/2015,180,82195.62660915768,7610.254822286308,M,48.2,10.8
9553,11/2015,986,76413.80425206263,9325.385867760235,M,34.5,8.6
9554,11/2015,438,87031.88547203837,9878.336515159057,M,37.4,7.0
9555,11/2015,120,101153.07636917607,9906.205463202954,F,49.6,7.2
9556,11/2015,414,58019.17125483647,7942.233027581143,M,38.1,7.7
9557,11/2015,389,69139.76334815621,7327.04658585389,M,58.5,1.7
9558,11/2015,91,72455.35894509425,7931.261432944976,M,33.5,2.7
9559,11/2015,565,88821.53701531149,10973.768646416194,M,44.3,17.2
9560,11/2015,16,99342.95007644773,8217.242537660297,M,47.8,8.0
9561,11/2015,443,68800.0716291789,7449.482824744249,M,36.6,1.5
9562,11/2015,507,70116.11648267004,8281.186035276114,M,62.1,9.5
9563,11/2015,404,70004.13068812317,7989.084244961547,M,55.1,14.7
9564,11/2015,280,89025.31452820542,9219.52778791787,,60.1,2.4
9565,11/2015,654,85341.19868727146,8413.455945268073,M,55.4,9.7
9566,11/2015,376,83027.40673466944,7976.697811862228,M,37.8,6.4
9567,11/2015,169,87730.44214255833,7621.953001350443,M,60.7,18.0
9568,11/2015,931,119943.32873398006,7965.913674151146,M,62.2,15.4
9569,11/2015,664,70326.44801893858,7319.195491582716,M,45.7,17.9
9570,11/2015,272,79687.81619895747,8766.670188121494,M,41.3,10.3
9571,11/2015,667,122563.75430349523,8132.938246063681,,53.4,1.7
9572,11/2015,209,74707.22542804194,7344.796741733105,M,47.5,11.3
9573,11/2015,687,81108.27613789862,8305.472227708564,M,43.9,9.8
9574,11/2015,893,79114.69352837245,8942.341280424012,M,38.7,2.4
9575,11/2015,184,74023.73832527087,7806.816015919671,M,46.3,14.7
9576,11/2015,711,86723.18066132543,8148.391560970731,M,51.6,17.6
9577,11/2015,543,120764.95276183954,10140.770516027265,M,59.2,12.0
9578,11/2015,864,95263.33731004619,8263.174615802292,M,35.7,8.6
9579,11/2015,995,103969.33599785453,9234.360428836542,M,,3.7
9580,11/2015,563,85115.66896651541,7493.809711100711,M,44.1,7.1
9581,11/2015,58,116398.1567960025,9065.726320302638,M,61.0,6.9
9582,11/2015,46,92292.46892698556,8807.229646763446,M,35.1,13.7
9583,11/2015,226,104535.06975206666,8771.787414886341,M,57.1,8.2
9584,11/2015,286,86894.5563027317,8163.515741666811,M,64.2,16.9
9585,11/2015,475,91587.27351820095,8630.508090987196,M,37.6,9.6
9586,11/2015,578,79825.44532902694,8676.33200321189,M,55.7,8.8
9587,11/2015,695,101181.9800274229,8615.582242467255,M,40.3,15.1
9588,11/2015,417,80674.43725811101,8745.945239746738,M,44.2,3.6
9589,11/2015,421,105393.57543045527,9752.290776063777,M,51.3,11.2
9590,11/2015,397,83328.30402033482,6938.037434632068,M,,12.9
9591,11/2015,273,103143.94159378426,10361.314964984569,M,43.7,13.2
9592,11/2015,281,75219.92770123822,9235.074231312787,M,58.1,16.5
9593,11/2015,945,89704.4077150447,8889.708960845106,M,40.5,7.3
9594,11/2015,862,85667.33584517392,10322.96728254281,F,53.6,4.1
9595,11/2015,232,86613.49089923989,9159.361837008775,M,44.7,13.6
9596,11/2015,550,68739.52158145446,6686.102919586465,,46.4,7.5
9597,11/2015,917,107883.04179539175,10406.963594591858,M,32.3,17.7
9598,11/2015,56,105767.55472335497,9024.477587032923,M,38.6,14.0
9599,11/2015,377,98566.0439643592,7999.48456323979,F,57.8,4.0
9600,11/2015,143,100066.37512500482,9628.738606917861,M,,7.3
9601,11/2015,782,72512.14261823842,8587.730506655034,M,57.1,15.8
9602,11/2015,17,69674.60713607818,7800.756347598578,M,,18.5
9603,11/2015,800,59278.20816312522,7567.406328318698,M,55.4,15.0
9604,11/2015,418,93031.26784928581,8829.377219536225,M,50.6,9.8
9605,11/2015,282,99694.96652656124,9985.4635745552,M,59.1,15.3
9606,11/2015,495,108138.7804892845,8759.314610765134,M,52.5,5.5
9607,11/2015,492,69152.76553130086,7175.758714433877,M,47.2,11.8
9608,11/2015,968,100710.10750784723,9465.245643494049,,59.5,2.6
9609,11/2015,802,78752.28153399835,8048.052731427854,M,37.0,11.4
9610,11/2015,215,87194.34982579677,8132.161994600537,M,52.5,7.2
9611,11/2015,959,62498.84159131264,7481.716163692587,M,63.1,13.2
9612,11/2015,954,82480.966102835,8145.400281979344,M,42.1,5.8
9613,11/2015,482,80657.53578409879,7742.3876610805155,M,65.9,13.1
9614,11/2015,102,124965.23765248469,10397.172609446303,M,55.2,11.6
9615,11/2015,776,73269.71116344848,7128.029645634598,M,,15.6
9616,11/2015,528,100584.35468677848,8942.381689425034,M,32.7,15.5
9617,11/2015,292,118191.27916817894,7948.454258014225,M,32.6,13.2
9618,11/2015,971,81649.68746086587,9833.74924607146,M,63.6,15.5
9619,11/2015,152,84310.17124952287,10070.1823706525,M,35.5,3.3
9620,11/2015,750,88359.42431740169,8106.063368786909,M,57.0,16.5
9621,11/2015,199,91623.80911520914,7232.81698737706,M,49.2,13.1
9622,11/2015,154,97480.27697184755,7806.727213974449,M,,6.9
9623,11/2015,675,77403.68112025262,6740.132569441898,M,56.2,10.5
9624,11/2015,288,86986.30840395043,7261.683922779477,,47.6,18.3
9625,11/2015,523,76180.73778639623,9178.07060187286,M,32.1,1.2
9626,11/2015,688,85755.2198468955,8199.061007182534,M,41.3,4.0
9627,11/2015,360,51565.6477620897,5786.875544898337,M,49.5,12.0
9628,11/2015,960,81717.70249053848,8124.53562634448,M,55.1,9.8
9629,11/2015,368,73115.18703232385,8973.213220299409,M,53.8,14.7
9630,11/2015,456,70928.67147260696,9634.07396404738,M,55.8,5.9
9631,11/2015,512,91388.0487913925,8225.497393412414,,50.1,15.9
9632,11/2015,650,66640.63437015632,6209.868205060117,M,43.0,12.5
9633,11/2015,380,76742.40802052729,8085.172083847503,M,61.4,1.5
9634,11/2015,139,65697.33881433615,7391.243857367974,M,56.4,8.7
9635,11/2015,994,78711.36162385817,8441.014940965093,M,42.5,2.6
9636,11/2015,689,70331.18418124304,7380.20218653742,M,63.1,2.4
9637,11/2015,243,92548.16589434994,9361.670776385772,M,38.2,16.7
9638,11/2015,148,97070.98309207434,9961.368380570748,M,64.4,9.8
9639,11/2015,252,81680.5434320397,8095.698054598425,M,40.6,14.0
9640,11/2015,265,83211.16299846898,7662.529139174009,M,39.6,3.8
9641,11/2015,362,71076.96816269426,7612.18806525273,M,39.0,3.7
9642,11/2015,336,77558.97149430844,9009.505489515017,M,53.4,15.5
9643,11/2015,928,89870.6539375132,10522.382386852716,M,63.0,14.1
9644,11/2015,515,95254.62838406565,8694.11332232249,M,56.7,9.7
9645,11/2015,483,86816.82243011697,9853.243664237643,M,47.0,12.5
9646,11/2015,395,76982.6170309075,6160.593908757114,M,59.5,16.9
9647,11/2015,758,96558.20783729077,8686.846133372725,M,45.8,3.4
9648,11/2015,361,80592.16413568397,8998.316071850519,,51.1,15.4
9649,11/2015,657,78280.81988973693,7973.381124103037,M,53.9,10.4
9650,11/2015,761,117192.26509981099,9190.470173936721,M,33.4,8.7
9651,11/2015,881,112367.12925256336,9079.653847870844,M,53.5,2.0
9652,11/2015,197,81565.75496548878,8535.409866855005,M,44.6,12.9
9653,11/2015,290,84241.43791074053,8398.523728231825,M,37.7,4.3
9654,11/2015,742,157157.67299095666,11917.881571102007,M,47.7,1.4
9655,11/2015,848,89784.3446884192,8449.777668884068,M,58.3,10.1
9656,11/2015,820,90393.51425222511,8790.992346433124,M,32.4,14.0
9657,11/2015,122,102302.24114559623,7221.358675779249,M,42.0,5.7
9658,11/2015,340,127330.22205302148,8351.380526369,,43.5,6.5
9659,11/2015,714,67839.33102306187,8380.580783490512,M,39.5,9.7
9660,11/2015,699,103260.4047485555,8440.212183026933,M,38.8,17.8
9661,11/2015,825,80112.77649292568,8176.826137759312,M,39.7,5.7
9662,11/2015,717,90971.9736919021,9207.04058776962,M,51.8,18.7
9663,11/2015,318,112398.21554065599,10876.784913869289,M,60.5,9.5
9664,11/2015,104,69374.60372846815,8669.260133510015,,57.0,5.7
9665,11/2015,816,80856.91211728934,8537.62388425389,M,32.0,1.0
9666,11/2015,296,91686.58525534939,9722.963584817237,M,42.2,11.1
9667,11/2015,696,107014.30909353727,8456.347396407135,M,41.1,14.7
9668,11/2015,27,72079.41013300957,8311.539377094421,M,54.5,12.8
9669,11/2015,22,81625.95446389262,7560.80037044394,M,50.2,13.8
9670,11/2015,785,94057.92300582108,9767.248538201742,M,,14.7
9671,11/2015,256,69935.18976171492,7991.860857620984,M,,8.8
9672,11/2015,75,87465.78056472987,8363.262420035722,M,47.3,6.5
9673,11/2015,5,105331.76817432357,9023.749122629344,M,39.8,4.7
9674,11/2015,217,77916.72757327206,7199.2634405589215,M,64.4,14.8
9675,11/2015,869,99907.51234247736,9480.68444475882,M,38.4,13.3
9676,11/2015,385,92257.29648313776,9162.939123708442,M,44.9,9.4
9677,11/2015,941,97759.31612198107,8192.542728928838,M,35.0,2.8
9678,11/2015,712,100427.18155907313,7416.8234650013455,F,,13.8
9679,11/2015,939,84311.55298358797,8619.066946627443,M,49.5,2.4
9680,11/2015,710,89198.75059855648,8302.745860133216,M,57.4,7.4
9681,11/2015,34,70115.58342249396,7191.86080532283,M,,18.6
9682,11/2015,559,104907.94064257153,10495.97390050091,F,62.8,4.7
9683,11/2015,463,91940.11083526968,8384.018541077477,M,48.9,10.3
9684,11/2015,605,95141.22061427552,10063.869874644508,F,63.6,5.9
9685,11/2015,424,80602.36444656186,8976.24208307565,M,49.8,3.8
9686,11/2015,851,148112.24474910463,9915.065341251737,M,43.5,2.4
9687,11/2015,444,87912.13206016755,6917.950028235802,M,45.4,4.1
9688,11/2015,790,104890.46036616797,9534.387657183568,M,37.6,5.0
9689,11/2015,106,93965.25410523773,9002.74748950339,M,42.4,1.2
9690,11/2015,455,79135.25955045476,8500.371302335852,M,,3.9
9691,11/2015,223,72686.9745995368,8130.104153939166,,53.2,5.2
9692,11/2015,242,83691.0694767348,8075.216213727078,F,46.1,14.5
9693,11/2015,77,102843.30799967099,9698.38024140695,M,63.4,8.9
9694,11/2015,961,74828.45206254415,8025.442285774962,M,62.4,6.9
9695,11/2015,416,95268.19415308522,9175.106403297264,M,50.8,16.2
9696,11/2015,506,84223.08196345164,10237.683354310295,M,38.7,5.6
9697,11/2015,287,65446.253392159684,8234.080477753485,M,40.1,15.2
9698,11/2015,52,90633.28618510456,10486.830869427868,M,55.3,5.2
9699,11/2015,132,128518.81947505109,9545.903719008791,M,60.6,17.3
9700,11/2015,319,102315.73129388368,9057.338048001116,M,42.7,9.7
9701,11/2015,871,76823.66840916491,8093.126619586385,M,,7.2
9702,11/2015,213,60580.10972126542,5875.861654933494,M,40.4,15.2
9703,11/2015,846,102428.90630435968,9373.220455953644,M,33.1,17.2
9704,11/2015,351,92656.38656797934,10202.704658388977,M,53.7,7.8
9705,11/2015,324,78418.5339644479,7764.239596528086,M,54.6,9.8
9706,11/2015,173,78926.12195718201,10634.205101194513,M,46.9,9.3
9707,11/2015,88,99021.99157806044,9076.508847366205,M,43.9,18.0
9708,11/2015,347,104910.2828125505,7977.036559693296,M,,15.2
9709,11/2015,513,67697.35063935025,6256.964566655395,M,42.2,14.3
9710,11/2015,487,67020.79858289036,7886.790734852699,M,32.3,14.8
9711,11/2015,295,104788.09456121073,8420.836918289486,M,46.5,8.4
9712,11/2015,430,99447.09804287856,9458.860874640983,M,,11.6
9713,11/2015,437,70417.00825414839,8198.88907026024,M,35.0,9.8
9714,11/2015,644,84853.36503522226,8977.364016780404,M,60.0,5.4
9715,11/2015,803,96982.57071106722,7722.8264196915425,M,39.6,13.8
9716,11/2015,2,82674.03636545705,7874.01172337286,M,65.5,1.0
9717,11/2015,932,84660.20019853639,7360.729408780651,,37.4,12.0
9718,11/2015,843,108323.70185060706,9427.657363377242,F,40.4,15.0
9719,11/2015,138,89082.78627142071,7538.599058972797,M,34.5,5.5
9720,11/2015,356,80811.26199130864,8403.944611231334,M,51.3,12.6
9721,11/2015,466,97763.48705667276,9224.827453102023,M,51.7,13.4
9722,11/2015,729,67833.77686650342,6850.705960371237,M,59.3,9.7
9723,11/2015,535,75179.86248172012,8333.387184924663,M,62.7,2.9
9724,11/2015,715,69781.45520261695,7554.637497499341,M,51.8,5.3
9725,11/2015,70,65777.04241557023,7585.975953112004,F,59.0,4.7
9726,11/2015,485,90718.4257131901,9324.768926233191,M,56.3,15.4
9727,11/2015,128,55091.29417903582,6721.30690947045,M,52.0,5.9
9728,11/2015,587,55726.455566271776,6864.083760187736,M,51.7,9.9
9729,11/2015,142,84791.69289525313,8496.093765105765,,37.3,14.2
9730,11/2015,938,69922.85418877123,7596.0141975432925,M,64.5,16.4
9731,11/2015,725,88801.53224518502,7434.622926214839,M,39.9,3.3
9732,11/2015,801,76330.48054272108,8949.937690165798,M,42.7,11.4
9733,11/2015,653,76780.9772660725,7352.0994312267785,M,57.7,13.8
9734,11/2015,921,54891.57840782724,6356.537840601535,M,55.5,17.4
9735,11/2015,98,84059.68852540669,7488.426801755939,M,39.4,10.5
9736,11/2015,608,82859.68062335906,7975.302347018565,M,63.9,13.4
9737,11/2015,576,87617.92885367542,8314.076023021404,M,64.1,4.1
9738,11/2015,936,102296.91109623846,8631.730288858631,M,55.9,11.4
9739,11/2015,301,73347.35750984031,6926.176140532305,,33.7,2.0
9740,11/2015,266,83268.37262844716,7997.61443275057,M,36.1,1.4
9741,11/2015,499,104709.42791055478,9679.887648784428,M,32.6,1.0
9742,11/2015,133,121774.83078396425,8575.699989611943,M,43.3,13.8
9743,11/2015,989,99407.09313706894,9198.390517173948,M,,6.4
9744,11/2015,619,82150.75911302472,8815.58683071588,M,55.2,4.2
9745,11/2015,136,73186.0312881104,8188.210582072931,M,58.5,1.0
9746,11/2015,277,104914.25398368413,9934.958249842353,M,33.1,12.5
9747,11/2015,267,104952.00753323277,9033.6474033262,M,52.8,4.8
9748,11/2015,749,117953.88479654567,9519.984858482612,M,40.0,12.2
9749,11/2015,254,97756.8581447195,8878.8563434471,M,57.0,18.2
9750,11/2015,630,63821.357135280916,8174.086337591432,M,45.0,17.3
9751,11/2015,339,83072.2380478128,9550.493839013192,M,41.1,18.1
9752,11/2015,203,66372.40342931442,7640.202932481426,M,59.0,16.3
9753,11/2015,107,70376.00139815254,7696.731301739647,M,49.9,10.0
9754,11/2015,24,116475.40771148112,11119.60940313137,M,33.6,12.8
9755,11/2015,668,58644.227036562224,6782.324431331094,M,,14.9
9756,11/2015,837,76486.23810919403,8356.358368904866,M,36.8,12.8
9757,11/2015,392,98276.22157027044,8427.209398789195,,33.3,4.8
9758,11/2015,330,73718.91080538268,8495.434694220347,M,,2.2
9759,11/2015,151,65994.4662499795,9229.376912959833,M,48.4,18.7
9760,11/2015,856,62082.90662330911,7605.811893238797,M,53.8,16.7
9761,11/2015,976,68950.26299814093,7929.436075758441,M,57.8,1.9
9762,11/2015,831,74758.06114300375,9179.857246240654,M,54.2,8.5
9763,11/2015,991,82304.55891576629,7683.043378202814,M,35.2,11.1
9764,11/2015,201,93999.94744560169,8235.988888523709,M,57.3,6.1
9765,11/2015,788,84761.30566818247,8575.380066452533,M,32.6,18.3
9766,11/2015,1,79309.5157856571,9589.302159922481,F,43.8,1.4
9767,11/2015,103,95593.82616088747,8085.447999527787,M,64.3,11.8
9768,11/2015,53,97236.00452536698,7752.438951747874,M,56.0,7.9
9769,11/2015,241,110906.10643976304,9976.532638009345,M,36.5,11.2
9770,11/2015,346,72049.8115376775,8528.587393923792,M,49.3,16.0
9771,11/2015,450,69118.89243652354,8591.906954402699,M,57.8,13.3
9772,11/2015,628,87089.67347483842,10127.345139316583,M,61.0,15.2
9773,11/2015,700,74907.28938498879,6957.048836866307,M,51.2,10.6
9774,11/2015,4,81753.05790231962,8073.59634305051,M,59.6,11.7
9775,11/2015,334,89569.42745405291,8545.922309112364,M,56.3,7.2
9776,11/2015,641,84524.56135810539,11156.453438334845,M,33.8,11.0
9777,11/2015,794,93077.1088604294,8767.064705867178,M,34.9,12.3
9778,11/2015,390,80288.71685906252,6665.667860606207,M,54.7,12.7
9779,11/2015,141,83385.6337821849,8015.232979197042,M,44.7,8.8
9780,11/2015,980,65717.87597391312,7595.831521180442,M,36.0,2.1
9781,11/2015,734,84992.1541638712,8584.427456395426,M,47.7,11.6
9782,11/2015,342,60338.517431469714,7733.107465603712,M,43.7,4.9
9783,11/2015,370,98294.9678872646,8694.619476857695,M,46.2,1.9
9784,11/2015,480,100551.1014178952,7684.72863528408,M,38.6,11.5
9785,11/2015,902,105695.61020684507,8537.487821156554,M,63.6,5.8
9786,11/2015,477,93977.9138058573,8608.193785973497,M,46.4,8.8
9787,11/2015,193,63338.92561475392,7136.251916758093,M,52.8,16.4
9788,11/2015,476,89054.44509481124,10497.397121569633,M,,18.3
9789,11/2015,537,94571.04656067402,10208.207175519146,M,37.3,2.5
9790,11/2015,591,118614.19358601027,9441.683412886321,M,56.1,9.5
9791,11/2015,189,123517.68914280545,10497.390692057304,M,41.9,5.9
9792,11/2015,596,97764.94604582703,9088.47197275463,M,56.2,13.7
9793,11/2015,235,98120.94326845196,7311.332456696212,M,37.4,9.0
9794,11/2015,520,76144.79774660211,8874.201078723221,M,54.7,8.8
9795,11/2015,677,78456.60841954629,8348.147397613786,M,58.8,14.4
9796,11/2015,704,97976.47928109384,7837.477563824835,F,57.6,7.7
9797,11/2015,355,120514.78791366958,8366.682111931304,M,50.0,3.0
9798,11/2015,247,76009.70675736963,7645.406951663921,M,53.5,2.0
9799,11/2015,207,88290.42270408412,8353.842411544638,M,47.8,3.5
9800,11/2015,990,139354.2019370265,11288.170335156992,M,36.3,4.7
9801,11/2015,41,79936.67043714672,9787.688868144665,M,36.9,10.0
9802,11/2015,678,97444.90367495977,8089.516017770327,M,55.7,7.7
9803,11/2015,663,92257.98222059586,8687.311754455328,M,56.7,12.1
9804,11/2015,28,119546.78598544815,10557.713933360843,M,65.2,4.4
9805,11/2015,672,92863.0170878124,8343.033042457637,M,53.2,13.5
9806,11/2015,393,72861.71356537018,7795.9968875167015,M,33.5,7.3
9807,11/2015,615,91162.68666653335,8146.024895281386,M,51.3,2.9
9808,11/2015,923,103478.29556610525,9390.754976075375,M,32.0,7.7
9809,11/2015,544,68712.41881648666,8331.910779063224,M,39.6,13.0
9810,11/2015,364,104917.6521718001,7500.470028630336,M,41.0,9.2
9811,11/2015,573,78389.03614020823,7385.284960429621,M,60.9,6.4
9812,11/2015,125,91035.8968389614,8569.416780625417,M,37.2,9.2
9813,11/2015,949,61347.95510052919,7466.886428629504,M,36.4,12.6
9814,11/2015,510,96597.54460362178,10385.776674549725,M,55.0,12.2
9815,11/2015,878,97697.86896689163,8977.917672353247,M,36.2,5.5
9816,11/2015,992,87566.76643555699,10122.538856526404,M,36.1,17.3
9817,11/2015,8,96921.28211357401,7941.9633436857075,M,39.7,13.2
9818,11/2015,984,65637.48495564013,8664.840022944225,M,42.3,10.7
9819,11/2015,763,81205.21652412221,7153.133368325466,M,37.4,6.6
9820,11/2015,973,76031.16128083214,8577.160041673078,M,39.5,15.8
9821,11/2015,25,72266.72583122057,8268.934591817735,M,34.8,14.6
9822,11/2015,541,83652.62219218008,8481.579888787195,M,48.7,8.1
9823,11/2015,757,86063.11441362835,7217.949044456447,M,,13.5
9824,11/2015,374,90117.30962660583,7424.614772412908,,39.7,13.9
9825,11/2015,64,96899.44806515705,7413.037782201516,M,46.0,5.6
9826,11/2015,500,71507.53574010848,7814.480275972086,F,46.2,13.5
9827,11/2015,647,58086.73551773673,6406.743795943894,F,63.4,11.7
9828,11/2015,614,87179.74627203723,8399.327086180076,M,59.8,17.8
9829,11/2015,21,99536.946418236,9700.679722738225,M,32.8,7.5
9830,11/2015,13,74866.32701333622,7995.448214220078,M,43.1,15.2
9831,11/2015,639,89169.81329411524,8296.937873309607,M,50.0,9.2
9832,11/2015,868,64175.16741707135,7003.693497861901,M,32.5,7.3
9833,11/2015,805,65323.04742653822,7273.514565931734,M,40.7,10.5
9834,11/2015,891,106975.66629106624,9105.888321216962,M,56.5,13.8
9835,11/2015,561,84430.85778243239,8444.549012103082,,44.2,6.2
9836,11/2015,709,84993.91685187974,9128.002028228244,M,38.7,12.6
9837,11/2015,429,106653.07999433459,8704.107806388583,M,46.7,4.7
9838,11/2015,720,102630.3490214457,9689.798351182022,M,64.6,15.1
9839,11/2015,187,98035.10137863342,7896.284863737113,M,48.7,17.0
9840,11/2015,457,83741.81040972416,9142.54050927925,M,63.5,10.5
9841,11/2015,844,76421.37880189106,7001.7394652401435,M,47.4,2.4
9842,11/2015,552,103141.31497527673,9340.685791531929,M,61.3,7.3
9843,11/2015,498,104555.21072263,10390.415073014,M,49.2,15.3
9844,11/2015,230,82633.86844122369,6825.49433883027,M,38.2,5.1
9845,11/2015,131,79223.02818961737,8506.718238427844,M,35.1,16.0
9846,11/2015,268,108932.69025244004,8481.396483095326,M,41.2,11.2
9847,11/2015,634,82417.50047347671,8792.368643714419,M,46.8,4.5
9848,11/2015,930,91676.83661024368,8931.446326141588,M,54.4,16.9
9849,11/2015,730,95935.2976385659,8448.29966770844,M,60.8,1.5
9850,11/2015,386,107056.30505794895,9679.922480233348,M,37.5,12.8
9851,11/2015,897,100571.3184555258,7693.626877067745,M,43.3,2.5
9852,11/2015,604,55750.761206597774,6949.435120943626,M,59.8,7.6
9853,11/2015,850,136024.34548329673,9606.426923814879,M,39.4,1.4
9854,11/2015,626,79926.95884103798,7698.370471146108,M,51.8,18.1
9855,11/2015,163,60811.52796138662,7645.643455618043,M,58.5,9.1
9856,11/2015,82,104689.61720014838,7569.461232676828,M,61.7,4.0
9857,11/2015,36,74022.52621800636,6883.701618052878,M,37.4,16.3
9858,11/2015,977,99727.30720476496,8720.931473130544,M,56.2,3.7
9859,11/2015,123,63436.8218504009,6787.760930954268,M,65.3,11.5
9860,11/2015,92,90675.88905531314,9333.861554761806,M,41.4,15.1
9861,11/2015,26,82897.79861635054,8585.187267914554,F,47.5,2.7
9862,11/2015,251,66178.88503287107,7869.219368418083,M,43.0,11.9
9863,11/2015,598,114685.99189522394,9127.5377031529,M,51.3,9.4
9864,11/2015,524,79343.98996936252,8530.29938864061,F,39.5,18.5
9865,11/2015,726,68090.48900626464,8099.737339890947,M,58.1,4.5
9866,11/2015,263,137295.52579554616,9131.892796026208,M,52.2,12.2
9867,11/2015,365,88543.65082683267,7691.298745325997,M,37.6,5.3
9868,11/2015,44,85941.77813099562,10463.778265972987,M,61.5,8.9
9869,11/2015,530,93481.74392770074,9915.195196299457,,47.2,6.9
9870,11/2015,838,73410.85021263262,8649.81486329707,M,,17.2
9871,11/2015,311,83070.47091877398,8537.152122071988,,32.1,9.4
9872,11/2015,447,93707.61535044486,10326.097508696797,M,65.5,12.1
9873,11/2015,993,72440.49790831405,8009.833866686613,M,35.0,2.9
9874,11/2015,315,86737.01486493646,7487.012375300665,M,61.1,8.7
9875,11/2015,20,98714.80894948017,9147.240601762753,M,52.1,18.1
9876,11/2015,618,88580.25246500284,7512.794518404,M,63.9,9.0
9877,11/2015,43,112895.7424457327,8288.97870516774,M,57.3,1.2
9878,11/2015,190,98976.49755696281,7673.799560232848,M,57.5,14.1
9879,11/2015,659,119865.97150733302,7975.277963701688,M,65.4,14.7
9880,11/2015,47,85289.54184018905,8729.936528406044,M,40.7,5.3
9881,11/2015,987,74889.69271034798,9341.148200682248,M,32.4,13.8
9882,11/2015,71,112278.88127493754,9401.49040220955,M,39.0,1.0
9883,11/2015,198,70205.1225873778,7834.584285025038,M,41.1,16.6
