,Month,Driver_id,Total_income,Total_km,Gender,Age,Vetek
9352,11/2015,262,403361.6222287976,13526.466307135364,M,64.6,14.7
9353,11/2015,222,337992.0344346934,8812.706016331376,M,39.2,11.6
9354,11/2015,731,306890.9773803023,8628.107572290137,,35.2,7.5
9355,11/2015,31,156260.94072015877,9227.817858735496,,36.7,16.8
9356,11/2015,32,347481.61843418906,13017.478590003004,M,55.5,2.4
9357,11/2015,545,348947.83173795324,8778.014313361251,M,42.4,3.8
9358,11/2015,553,166947.7524330448,12413.599359347574,M,35.3,1.8
9359,11/2015,284,3092425.3228914994,10179.35116224748,M,40.5,14.4
9360,11/2015,94,136881.4213334699,8676.020090437329,M,,9.2
9361,11/2015,472,2211480.035424,9120.024830580654,,40.5,8.5
9362,11/2015,748,2659079.5592417573,8616.696900099663,F,40.7,14.3
9363,11/2015,3,198799.74965608207,9158.342064632538,M,49.3,4.7
9364,11/2015,676,3980317.338694545,10345.177389432813,M,43.8,17.0
9365,11/2015,233,739380.0015924954,10163.573797091349,M,38.2,12.8
9366,11/2015,919,635271.6282006447,10600.516448003502,M,34.6,11.6
9367,11/2015,54,3503808.549104722,9712.865518405717,M,57.6,1.3
9368,11/2015,95,777631.3068125482,8392.035379732897,M,55.1,14.3
9369,11/2015,818,648203.6334281451,8595.926895598282,M,,4.6
9370,11/2015,349,206409.87221087655,8398.459429929588,M,63.1,16.7
9371,11/2015,224,392380.7455836845,8294.688823587492,M,42.2,9.8
9372,11/2015,526,406893.4994217904,8019.914241909787,M,62.7,18.8
9373,11/2015,613,673045.1353195338,13005.868848621867,M,50.9,2.5
9374,11/2015,845,697295.5988646583,9631.759997489366,M,,5.5
9375,11/2015,894,2134291.7650458966,8142.650096633482,M,47.3,18.1
9376,11/2015,419,743120.8162859037,8103.062577435563,M,,18.2
9377,11/2015,707,1928533.8664019583,13412.365058527615,M,56.4,12.6
9378,11/2015,426,528393.7816944494,9221.271884085045,M,43.0,7.2
9379,11/2015,427,326160.81008475967,8069.585709583054,M,48.1,3.4
9380,11/2015,978,254263.24238232255,8243.957846965206,M,40.8,8.0
9381,11/2015,610,401992.31067004264,9008.804438237408,M,64.5,8.9
9382,11/2015,76,379998.2804106723,8079.373262731694,,46.8,11.5
9383,11/2015,629,351768.50435380975,9128.454359452924,M,46.4,15.7
9384,11/2015,326,686758.5150507274,11335.791214761894,M,32.6,1.6
9385,11/2015,875,3888306.6310283314,8930.552981315279,,42.4,16.3
9386,11/2015,409,89504.54156773699,7562.890291738312,M,45.0,14.6
9387,11/2015,940,9560437.545239966,10472.3896021874,M,53.9,9.6
9388,11/2015,642,397255.3080750913,8707.50453504967,M,43.3,8.4
9389,11/2015,14,181393.21100548797,10001.256704827229,M,56.5,1.7
9390,11/2015,129,411896.4591151021,10129.478598287957,M,35.6,11.3
9391,11/2015,474,144034.72991475757,9011.083273909886,M,56.2,13.1
9392,11/2015,312,1751499.1894320452,8136.498176743282,M,61.2,13.4
9393,11/2015,708,572050.7281372625,8176.094963926043,M,40.4,1.6
9394,11/2015,30,154385.56115654926,9495.693750412009,M,46.1,9.2
9395,11/2015,161,214798.6472469104,9273.398705649268,M,51.3,2.9
9396,11/2015,839,109964.5678681316,9850.040439763185,M,36.7,1.6
9397,11/2015,400,602971.3530560406,10289.526786188175,,58.4,10.9
9398,11/2015,375,658482.2427525035,10337.569227299324,M,43.3,18.2
9399,11/2015,298,1253551.4592563373,7943.071853536571,M,39.2,11.8
9400,11/2015,29,258319.47765532005,7922.363787735956,M,46.5,10.7
9401,11/2015,679,649579.897119978,12276.157621268609,M,32.7,10.4
9402,11/2015,422,747883.218830248,10893.334584686616,M,50.1,11.6
9403,11/2015,50,429552.84665122256,7663.398914482223,M,53.7,9.0
9404,11/2015,804,658577.703888464,9335.958697252518,M,32.4,13.2
9405,11/2015,627,1509758.6512705619,8646.39009829758,M,41.2,15.2
9406,11/2015,874,680818.4335915506,9528.71554651528,M,38.0,2.2
9407,11/2015,165,799678.0774986793,9094.94882251689,F,50.4,17.6
9408,11/2015,905,93903.2767303933,9595.169209301004,M,32.6,15.8
9409,11/2015,37,600383.1577509063,11869.603539767084,M,43.8,12.4
9410,11/2015,501,2939691.98015036,10016.57839886597,M,47.7,9.3
9411,11/2015,529,127225.32563434033,11167.906085853758,M,47.5,6.1
9412,11/2015,774,460885.658746426,10101.62603144859,M,62.2,17.0
9413,11/2015,772,184233.84196855375,8202.99457678716,M,47.7,8.2
9414,11/2015,773,680743.6826709025,10590.126548416,M,,14.6
9415,11/2015,388,361347.6787271964,10672.673284389562,M,,1.6
9416,11/2015,194,104433.3436697611,8415.682112139111,M,65.8,18.7
9417,11/2015,778,594768.023378683,9042.976375354261,M,62.7,4.5
9418,11/2015,830,216920.57860958623,8001.293186883046,M,49.8,5.2
9419,11/2015,655,586684.7286769215,10255.32607050947,M,51.5,7.7
9420,11/2015,461,385085.2209127869,9113.539413257102,M,64.8,2.5
9421,11/2015,927,531546.8187195291,9968.562645446229,M,53.3,9.6
9422,11/2015,90,588934.8122138621,7434.740894063079,M,60.6,11.5
9423,11/2015,348,2730941.138360835,11411.954864553032,M,60.8,1.0
9424,11/2015,313,313172.7613183087,9254.136082879584,M,53.1,14.1
9425,11/2015,590,1151508.7173578397,11357.174516517607,M,40.8,4.2
9426,11/2015,179,1012375.4490361176,17000.25745227155,,52.8,15.2
9427,11/2015,496,487005.3978404837,8069.087199939671,M,58.0,17.3
9428,11/2015,517,441511.1567367453,10553.54818950376,M,46.1,16.4
9429,11/2015,744,2817177.9843778335,10588.285059383295,M,48.2,14.3
9430,11/2015,682,379265.92238214554,8356.536481934516,M,46.5,10.8
9431,11/2015,809,3477627.1386726974,9692.917487411647,M,40.3,17.8
9432,11/2015,658,1142176.1553732625,11122.599215177865,M,46.5,11.6
9433,11/2015,158,413417.2565834131,10391.227958518528,M,,3.0
9434,11/2015,357,711760.904887369,11842.247688342562,M,42.8,9.0
9435,11/2015,221,1385770.4802394968,11926.704643530176,M,64.0,3.7
9436,11/2015,633,2366341.5061809355,10979.706511388293,F,46.4,2.6
9437,11/2015,721,679714.181031208,9201.946310977472,M,36.7,14.4
9438,11/2015,783,722157.7413877549,9420.500438742758,M,43.3,9.7
9439,11/2015,304,156623.34016054767,8267.206944320942,M,60.5,17.7
9440,11/2015,789,116947.93731478494,10153.03839795127,F,39.7,8.0
9441,11/2015,486,470791.01010095957,9285.262844164501,M,56.4,5.1
9442,11/2015,580,396358.84178810666,11731.687050074925,M,63.8,10.4
9443,11/2015,6,478961.7439773244,8782.328121208226,M,35.5,15.1
9444,11/2015,934,404180.45082042064,10474.343540024582,M,32.4,13.9
9445,11/2015,645,404988.9471437743,10302.120273979846,M,52.4,2.3
9446,11/2015,206,2042715.727072027,13345.028870655893,M,64.2,5.3
9447,11/2015,401,418876.4159788218,9892.818756135695,M,,13.2
9448,11/2015,826,253976.85129057398,8979.70478928312,M,33.7,5.3
9449,11/2015,83,1736170.6077645442,7446.269691969911,M,65.4,8.2
9450,11/2015,183,2891970.9936386626,8777.976943717635,M,41.2,14.6
9451,11/2015,42,269712.0399669684,7786.846657022361,M,56.3,13.9
9452,11/2015,722,99916.03978581342,8805.786842840529,M,45.4,18.3
9453,11/2015,503,258090.61596432448,6769.091400242801,M,,18.0
9454,11/2015,620,308061.6680747336,6192.609786676158,M,57.3,1.6
9455,11/2015,755,75767.95552896913,8665.768458710048,M,53.1,14.7
9456,11/2015,873,84421.80591087752,10218.766372239232,M,33.1,16.5
9457,11/2015,781,7142740.024509152,8555.239889474711,M,33.4,14.1
9458,11/2015,40,79891.67541588256,8976.829160790583,M,36.4,9.0
9459,11/2015,240,3088079.9586194907,9435.482714112724,M,,5.8
9460,11/2015,436,1653154.91090158,10120.430069219576,,37.8,12.0
9461,11/2015,320,2189585.8056689845,9784.433940282497,M,43.1,14.4
9462,11/2015,723,386396.879514739,8712.226605667218,,,3.7
9463,11/2015,947,889762.3600826404,12723.575906699818,M,41.6,14.9
9464,11/2015,168,3466237.1591739357,7712.321597075763,M,60.0,11.2
9465,11/2015,259,122066.24092327771,8487.330665268904,M,60.8,2.7
9466,11/2015,913,2787474.127056255,12947.003535011392,M,53.6,9.3
9467,11/2015,985,379582.96329173417,9653.758270546114,M,51.8,15.1
9468,11/2015,539,447693.02727504814,7707.289931259945,M,41.5,10.6
9469,11/2015,975,3159557.2356384112,9208.381637469596,M,46.1,9.3
9470,11/2015,771,490371.1794449015,10050.916441231939,M,59.1,12.7
9471,11/2015,566,752600.8316745941,8250.958156314377,M,,11.7
9472,11/2015,325,288153.6953807657,8256.723395829924,M,59.5,7.6
9473,11/2015,813,834717.7407152739,8992.797939423395,M,56.3,16.7
9474,11/2015,253,3759318.1171569694,11985.213529604718,F,52.5,18.0
9475,11/2015,817,2910657.218019276,7960.334098142619,M,35.7,7.4
9476,11/2015,958,718068.3116832807,8010.790704863292,M,42.6,2.3
9477,11/2015,564,2798078.173447912,8697.789862036496,M,36.5,18.6
9478,11/2015,448,167143.05354341693,9781.451730774992,M,51.5,15.3
9479,11/2015,322,2356565.471416107,11776.382538781525,M,45.2,13.4
9480,11/2015,909,3510126.0418037376,9184.41541113694,F,45.0,18.5
9481,11/2015,208,1317139.8911530657,8727.49399851115,M,57.5,3.7
9482,11/2015,306,434748.56551392435,8386.82184293902,M,57.0,16.2
9483,11/2015,471,308075.7045505893,9293.483624365297,M,64.4,4.4
9484,11/2015,833,1279800.85413078,9819.786507269804,M,45.8,14.0
9485,11/2015,518,342348.8085409134,10627.10946333233,M,55.0,16.6
9486,11/2015,607,534219.5998047377,8653.249209953432,M,34.1,13.1
9487,11/2015,743,3172238.7584546497,7525.811936337475,M,55.6,1.1
9488,11/2015,431,452046.45173669246,7895.5555926164925,M,42.5,3.0
9489,11/2015,554,423594.79520616314,11790.050630338925,M,40.1,9.5
9490,11/2015,866,283080.5616696812,8854.941569797715,M,35.4,6.1
9491,11/2015,740,272683.7624000445,6833.926431125342,M,54.5,9.9
9492,11/2015,534,372489.89699914044,7266.589234292841,M,63.4,16.5
9493,11/2015,681,312740.7367965211,9517.459912767077,M,56.8,4.5
9494,11/2015,694,467711.7123376868,9513.49241105807,M,56.6,8.8
9495,11/2015,557,149133.36722941545,9303.742158087018,M,61.4,16.5
9496,11/2015,204,128923.60952666833,7872.7846009130035,M,54.7,9.8
9497,11/2015,275,1046043.1991752187,13708.934310029495,,34.7,14.8
9498,11/2015,525,437620.0243947392,11035.536422164105,M,39.2,9.1
9499,11/2015,33,3018834.6521826107,7876.020151666506,M,55.8,15.2
9500,11/2015,18,4545157.620280532,10541.803342189065,M,36.9,16.0
9501,11/2015,835,227164.34637282422,9044.092812503712,M,,12.8
9502,11/2015,649,523056.26355369954,7185.279706426001,F,41.6,6.4
9503,11/2015,406,1142169.9506225043,8967.094258564406,,36.0,1.4
9504,11/2015,640,740721.1726620824,9406.615105399364,,64.7,9.2
9505,11/2015,79,469657.25181704527,9063.203478067193,M,41.3,4.9
9506,11/2015,942,89975.17472277471,9946.900591120318,M,50.2,14.9
9507,11/2015,895,2866769.007254883,7802.747159120503,M,33.5,17.3
9508,11/2015,766,2852170.122892949,9578.181447895702,M,62.4,7.1
9509,11/2015,51,3983709.7183383703,9237.058035981541,,39.9,6.9
9510,11/2015,702,3206484.820471132,9725.683259855436,M,57.5,12.7
9511,11/2015,332,2585393.2957924185,10834.330003259376,F,55.0,18.7
9512,11/2015,314,409560.72125789477,9012.6148469433,M,49.4,4.0
9513,11/2015,118,485556.2486614429,16383.400712151484,M,39.8,9.3
9514,11/2015,445,707161.6752693815,9641.65182523178,M,59.4,18.6
9515,11/2015,906,2344752.4470552364,10036.066198060369,M,57.2,5.3
9516,11/2015,555,2910946.6883167974,18616.425799671222,M,62.5,3.5
9517,11/2015,105,2955228.479971367,8719.399193910329,M,48.3,2.2
9518,11/2015,879,615375.928054647,8805.507227980655,,64.1,3.3
9519,11/2015,175,230791.20381608405,7795.882544636027,M,38.2,7.2
9520,11/2015,367,515601.7442370573,8543.689550821893,M,58.5,5.2
9521,11/2015,810,261236.3080287368,9577.985381544291,M,44.5,2.3
9522,11/2015,892,1020338.3830998781,12040.017235216088,M,65.4,15.5
9523,11/2015,964,2974650.357112587,9456.08214900707,M,50.2,6.4
9524,11/2015,946,530703.4232035319,8790.398067092132,M,52.1,6.6
9525,11/2015,547,7132922.349132005,12105.015930434534,M,,7.5
9526,11/2015,999,2323989.6962287235,10632.062149383486,M,45.1,14.1
9527,11/2015,953,5129168.566917304,14502.66568221795,M,47.7,14.8
9528,11/2015,202,209641.94686068496,10107.047225499762,M,57.6,4.0
9529,11/2015,345,1152951.162695418,9677.234212606412,M,40.8,12.9
9530,11/2015,718,2412242.3733232734,7707.965036644555,M,65.1,1.7
9531,11/2015,276,208458.85751332724,12487.058682280309,M,45.1,18.5
9532,11/2015,768,479533.6956343078,8320.754981145396,M,63.5,6.3
9533,11/2015,411,502810.73594240856,10981.77816355118,M,58.7,2.5
9534,11/2015,192,2804645.2105595497,7596.216015649943,M,45.7,5.7
9535,11/2015,115,3553208.577856477,8415.748488324201,M,36.3,17.6
9536,11/2015,162,128224.36686329693,8130.2156859190045,M,35.5,12.1
9537,11/2015,636,1594907.9421391217,8270.654755231,F,63.9,7.2
9538,11/2015,870,683933.0853218597,8389.001114159106,M,42.5,2.6
9539,11/2015,468,497646.1521056113,9745.326302222871,M,52.3,3.3
9540,11/2015,490,1300495.8195759454,8374.628969274208,M,62.1,12.7
9541,11/2015,558,113661.07228119228,8854.156195102558,M,35.8,9.1
9542,11/2015,662,400368.1765560279,6143.664416388809,M,51.0,6.8
9543,11/2015,834,2753745.504644275,9941.471682895222,M,39.8,1.8
9544,11/2015,907,251634.64374442407,11257.084037272876,F,61.1,3.8
9545,11/2015,15,559826.1797185051,10055.303501374965,M,35.0,4.2
9546,11/2015,588,181571.47631540854,10810.77087473587,F,47.5,14.8
9547,11/2015,859,127482.3715066388,11073.031152232661,M,44.3,4.2
9548,11/2015,109,241643.86369729706,8386.29708487363,M,45.2,7.3
9549,11/2015,369,287550.27426820854,8909.59552024844,M,36.2,8.9
9550,11/2015,188,156180.5272298714,10688.011956243778,M,33.0,18.5
9551,11/2015,166,199912.35795120403,9663.577966489229,M,,1.3
9552,11/2015,180,451309.65125735325,7610.254822286308,M,48.2,10.8
9553,11/2015,986,802082.2328721626,9325.385867760235,M,34.5,8.6
9554,11/2015,438,315454.39032371726,9878.336515159057,M,37.4,7.0
9555,11/2015,120,185128.8306545497,9906.205463202954,F,49.6,7.2
9556,11/2015,414,73243.01779784456,7942.233027581143,M,38.1,7.7
9557,11/2015,389,343594.3828649178,7327.04658585389,M,58.5,1.7
9558,11/2015,91,297796.4581325099,7931.261432944976,M,33.5,2.7
9559,11/2015,565,4837186.382350056,10973.768646416194,M,44.3,17.2
9560,11/2015,16,532170.1580188515,11138.184307938169,M,47.8,8.0
9561,11/2015,443,660412.4555485309,7449.482824744249,M,36.6,1.5
9562,11/2015,507,1448065.2717901443,8281.186035276114,M,62.1,9.5
9563,11/2015,404,308584.90642829804,7989.084244961547,M,55.1,14.7
9564,11/2015,280,552028.7740145307,9219.52778791787,,60.1,2.4
9565,11/2015,654,138367.30310677714,11919.4412322665,M,55.4,9.7
9566,11/2015,376,471352.2955156752,7976.697811862228,M,37.8,6.4
9567,11/2015,169,419177.1554501121,7621.953001350443,M,60.7,18.0
9568,11/2015,931,159337.21371610294,7965.913674151146,M,62.2,15.4
9569,11/2015,664,599637.5969548742,8640.364237965216,M,45.6,17.9
9570,11/2015,272,981235.1998559925,8766.670188121494,M,41.3,10.3
9571,11/2015,667,894546.9034938205,9610.163245225422,,53.4,1.7
9572,11/2015,209,3644609.194718151,7344.796741733105,M,47.4,11.3
9573,11/2015,687,252025.3725810255,8305.472227708564,M,43.9,9.8
9574,11/2015,893,1231818.9574053348,10042.117838734417,M,38.7,2.4
9575,11/2015,184,346007.0826860513,7806.816015919671,M,46.3,14.7
9576,11/2015,711,1266611.3258761722,8148.391560970731,M,51.6,17.6
9577,11/2015,543,374300.3290703853,10140.770516027265,M,59.2,12.0
9578,11/2015,864,1755785.1020145738,10634.969928883174,M,35.7,8.6
9579,11/2015,995,840652.6594948522,12249.418165053174,M,,3.7
9580,11/2015,563,281877.71096216806,7493.809711100711,M,44.1,7.1
9581,11/2015,58,626541.7070824339,10583.356548218897,M,61.0,6.9
9582,11/2015,46,390813.882907194,12023.04593580327,M,35.1,13.7
9583,11/2015,226,668997.7302550384,8771.787414886341,M,57.1,8.2
9584,11/2015,286,657350.2906505172,8163.515741666811,M,64.2,16.9
9585,11/2015,475,2333041.6450332655,10849.367518736377,M,37.6,9.6
9586,11/2015,578,2510062.630171864,8676.33200321189,M,55.7,8.8
9587,11/2015,695,3422900.7549383915,8615.582242467255,M,40.3,15.1
9588,11/2015,417,894024.2393507892,13282.449613029734,M,44.2,3.6
9589,11/2015,421,289055.6558225296,9752.290776063777,M,51.3,11.2
9590,11/2015,397,511569.8905801814,6938.037434632068,M,,12.9
9591,11/2015,273,1151627.6181709026,12972.449327761235,M,43.7,13.2
9592,11/2015,281,398460.4214650351,11765.18388105372,M,58.1,16.5
9593,11/2015,945,3905131.4262770982,8889.708960845106,M,40.5,7.3
9594,11/2015,862,694009.428953364,12868.140177293446,F,53.6,4.1
9595,11/2015,232,2100440.8388669696,9159.361837008775,M,44.7,13.6
9596,11/2015,550,157368.79653656558,6686.102919586465,,46.4,7.5
9597,11/2015,917,535911.7236407262,10406.963594591858,M,32.3,17.7
9598,11/2015,56,349332.4954939679,9024.477587032923,M,38.6,14.0
9599,11/2015,377,501821.92274024605,10207.309412398801,F,57.8,4.0
9600,11/2015,143,466355.8043619254,9628.738606917861,M,,7.3
9601,11/2015,782,1709155.9865235225,9745.162027960268,M,57.1,15.8
9602,11/2015,17,1662219.4138328845,7800.756347598578,M,,18.5
9603,11/2015,800,862473.0743133626,10364.921703922362,M,55.4,15.0
9604,11/2015,418,707899.5079534901,8829.377219536225,M,50.6,9.8
9605,11/2015,282,441450.52554679144,9985.4635745552,M,59.1,15.3
9606,11/2015,495,554957.2728329088,8759.314610765134,M,52.5,5.5
9607,11/2015,492,118444.51137360166,12122.083346698673,M,47.2,11.8
9608,11/2015,968,2343205.5193773448,9465.245643494049,,59.5,2.6
9609,11/2015,802,2733956.580524009,8048.052731427854,M,37.0,11.4
9610,11/2015,215,121667.86484209026,8132.161994600537,M,52.5,7.2
9611,11/2015,959,300988.40748464246,7481.716163692587,M,63.1,13.2
9612,11/2015,954,482918.67613759387,8145.400281979344,M,42.1,5.8
9613,11/2015,482,3242074.4620206216,13617.935417320412,M,65.9,13.1
9614,11/2015,102,7994924.022481263,10397.172609446303,M,55.2,11.6
9615,11/2015,776,2095236.3300180666,7128.029645634598,M,,15.6
9616,11/2015,528,784114.8106887967,14746.412918129463,M,32.7,15.5
9617,11/2015,292,14220929.123448204,12727.616835976145,M,32.6,13.2
9618,11/2015,971,760579.3546482427,17802.33234076603,M,63.5,15.5
9619,11/2015,152,3294973.869730737,10070.1823706525,M,35.5,3.3
9620,11/2015,750,145380.8563282432,8106.063368786909,M,57.0,16.5
9621,11/2015,199,334047.6682366824,7232.81698737706,M,49.2,13.1
9622,11/2015,154,2698889.9812896876,7806.727213974449,M,,6.9
9623,11/2015,675,9803008.668174548,8226.106197594547,M,56.2,10.5
9624,11/2015,288,394979.4000521872,8280.211229276394,,47.6,18.3
9625,11/2015,523,457417.8595411453,9178.07060187286,M,32.1,1.2
9626,11/2015,688,1347070.0240550614,8199.061007182534,M,41.3,4.0
9627,11/2015,360,3926697.0254478995,8552.861898939838,M,49.5,12.0
9628,11/2015,960,290106.8063584858,8124.53562634448,M,55.1,9.8
9629,11/2015,368,82882.74691424554,8973.213220299409,M,53.7,14.7
9630,11/2015,456,245307.20621642502,9634.07396404738,M,55.8,5.9
9631,11/2015,512,638186.5138513199,10522.701169152951,,50.1,15.9
9632,11/2015,650,359037.6727737347,8268.728287278505,M,43.0,12.5
9633,11/2015,380,3217561.4932561447,11278.789569545408,M,61.4,1.5
9634,11/2015,139,102363.54616738576,7391.243857367974,M,56.4,8.7
9635,11/2015,994,110769.27177394055,8441.014940965093,M,42.5,2.6
9636,11/2015,689,1309086.2963035668,10190.846088550781,M,63.1,2.4
9637,11/2015,243,364032.5387172538,9361.670776385772,M,38.2,16.7
9638,11/2015,148,141772.9927790353,9961.368380570748,M,64.4,9.8
9639,11/2015,252,451120.4110324133,8095.698054598425,M,40.6,14.0
9640,11/2015,265,377823.96154996316,10118.32360288271,M,39.6,3.8
9641,11/2015,362,276527.9355036276,7612.18806525273,M,39.0,3.7
9642,11/2015,336,925590.7082217984,9009.505489515017,M,53.4,15.5
9643,11/2015,928,1072465.0222525527,12784.895127003776,M,63.0,14.1
9644,11/2015,515,376281.1080751213,8694.11332232249,M,56.7,9.7
9645,11/2015,483,456283.77771512826,9853.243664237643,M,47.0,12.5
9646,11/2015,395,188374.28749990958,8714.591087468036,M,59.5,16.9
9647,11/2015,758,3295264.3638308197,8686.846133372725,M,45.8,3.4
9648,11/2015,361,1282278.2100714887,8998.316071850519,,51.1,15.4
9649,11/2015,657,151466.6091782193,9488.793934988285,M,53.9,10.4
9650,11/2015,761,478086.33240683173,9190.470173936721,M,33.4,8.7
9651,11/2015,881,331437.39996790397,11913.317405940878,M,53.5,2.0
9652,11/2015,197,1793763.8524489948,11171.732435843971,M,44.6,12.9
9653,11/2015,290,134576.8677937481,8398.523728231825,M,37.7,4.3
9654,11/2015,742,3015482.920657047,11917.881571102007,M,47.7,1.4
9655,11/2015,848,3698716.077941075,8449.777668884068,M,58.3,10.1
9656,11/2015,820,330225.78882485663,10037.326781357471,M,32.4,14.0
9657,11/2015,122,486327.1821291886,12061.965290220029,M,42.0,5.7
9658,11/2015,340,639093.7612166479,8351.380526369,,43.5,6.5
9659,11/2015,714,100266.34142612056,10836.028701869789,M,39.5,9.7
9660,11/2015,699,3320501.619071311,8440.212183026933,M,38.8,17.8
9661,11/2015,825,2794030.3137590415,8176.826137759312,M,39.7,5.7
9662,11/2015,717,2299717.5611187364,9207.04058776962,M,51.8,18.7
9663,11/2015,318,3096837.2888053055,10876.784913869289,M,60.5,9.5
9664,11/2015,104,3010432.3477357114,8669.260133510015,,57.0,5.7
9665,11/2015,816,343865.4871721609,8537.62388425389,M,32.0,1.0
9666,11/2015,296,288707.6274998191,9722.963584817237,M,42.2,11.1
9667,11/2015,696,596004.5711136782,9789.373626376751,M,41.1,14.7
9668,11/2015,27,481264.4749686375,8311.539377094421,M,54.4,12.8
9669,11/2015,22,86800.61147531825,7560.80037044394,M,50.2,13.8
9670,11/2015,785,111200.42153855071,9767.248538201742,M,,14.7
9671,11/2015,256,108696.5468500046,7991.860857620984,M,,8.8
9672,11/2015,75,494004.94357460923,8363.262420035722,M,47.3,6.5
9673,11/2015,5,3025162.1454708157,9023.749122629344,M,39.8,4.7
9674,11/2015,217,1258758.5565928877,7199.2634405589215,M,64.4,14.8
9675,11/2015,869,401486.07192449656,9480.68444475882,M,38.4,13.3
9676,11/2015,385,237958.07659932275,12226.974092326771,M,44.9,9.4
9677,11/2015,941,3520596.9549575383,8192.542728928838,M,35.0,2.8
9678,11/2015,712,982828.5585307549,12442.738135891173,F,,13.8
9679,11/2015,939,2590435.6965751825,15862.272143989221,M,49.5,2.4
9680,11/2015,710,3244670.812886735,8302.745860133216,M,57.4,7.4
9681,11/2015,34,367709.51242522907,10337.266840167638,M,,18.6
9682,11/2015,559,873070.3966007384,10495.97390050091,F,62.8,4.7
9683,11/2015,463,2189604.440107716,10696.611031921093,M,48.9,10.3
9684,11/2015,605,568901.3882616654,12545.237011193458,F,63.6,5.9
9685,11/2015,424,3238096.6582151,8976.24208307565,M,49.8,3.8
9686,11/2015,851,404538.4946754984,9915.065341251737,M,43.5,2.4
9687,11/2015,444,240131.21221332153,6917.950028235802,M,45.4,4.1
9688,11/2015,790,288409.92784962145,9534.387657183568,M,37.6,5.0
9689,11/2015,106,346694.6928267348,9002.74748950339,M,42.4,1.2
9690,11/2015,455,745605.0935274666,8500.371302335852,M,,3.9
9691,11/2015,223,498969.2088439541,8130.104153939166,,53.2,5.2
9692,11/2015,242,246219.12050775613,8075.216213727078,F,46.1,14.5
9693,11/2015,77,416056.02941673086,9698.38024140695,M,63.4,8.9
9694,11/2015,961,744880.6131645265,8025.442285774962,M,62.4,6.9
9695,11/2015,416,787423.904676256,10329.77574382578,M,50.8,16.2
9696,11/2015,506,122581.13339121299,12760.785160362568,M,38.7,5.6
9697,11/2015,287,2999968.840883378,8234.080477753485,M,40.1,15.2
9698,11/2015,52,681595.9916036981,13061.115104579536,M,55.3,5.2
9699,11/2015,132,3438287.1197193367,9545.903719008791,M,60.6,17.3
9700,11/2015,319,661616.8827427141,9057.338048001116,M,42.7,9.7
9701,11/2015,871,592588.3683086934,8093.126619586385,M,,7.2
9702,11/2015,213,146629.95337841113,5875.861654933494,M,40.4,15.2
9703,11/2015,846,854441.447835429,9373.220455953644,M,33.1,17.2
9704,11/2015,351,577376.240366723,10202.704658388977,M,53.7,7.8
9705,11/2015,324,493928.47257347475,7764.239596528086,M,54.6,9.8
9706,11/2015,173,173676.07908357668,10634.205101194513,M,46.9,9.3
9707,11/2015,88,520001.9378970108,9076.508847366205,M,43.9,18.0
9708,11/2015,347,577860.4324805608,7977.036559693296,M,,15.2
9709,11/2015,513,340395.5252298309,6256.964566655395,M,42.2,14.3
9710,11/2015,487,796657.6129253287,10782.760054044527,M,32.3,14.8
9711,11/2015,295,279894.8482577047,8420.836918289486,M,46.5,8.4
9712,11/2015,430,397048.65622924245,12268.757413348687,M,,11.6
9713,11/2015,437,98735.20740181489,8198.88907026024,M,35.0,9.8
9714,11/2015,644,154112.95114911,8977.364016780404,M,60.0,5.4
9715,11/2015,803,1044368.5408494883,7722.8264196915425,M,39.6,13.8
9716,11/2015,2,398151.7143163107,7874.01172337286,M,65.5,1.0
9717,11/2015,932,459661.73762757133,7360.729408780651,,37.4,12.0
9718,11/2015,843,2607459.7072355365,9427.657363377242,F,40.4,15.0
9719,11/2015,138,482731.1113253167,10123.892698584883,M,34.5,5.5
9720,11/2015,356,119434.42069714521,8403.944611231334,M,51.3,12.6
9721,11/2015,466,105946.98771433275,9224.827453102023,M,51.7,13.4
9722,11/2015,729,438297.4850497428,17363.67493537207,M,59.3,9.7
9723,11/2015,535,1869966.7253661996,9734.232495207933,M,62.7,2.9
9724,11/2015,715,347751.7316177897,11057.53678151685,M,51.8,5.3
9725,11/2015,70,535996.7836849394,7585.975953112004,F,59.0,4.7
9726,11/2015,485,209561.67112512965,9324.76892623319,M,56.3,15.4
9727,11/2015,128,301434.69939754717,9744.769664332469,M,52.0,5.9
9728,11/2015,587,446815.37475589954,8279.483547133856,M,51.7,9.9
9729,11/2015,142,307393.1978905773,11518.918974878958,,37.3,14.2
9730,11/2015,938,491806.6582985146,10049.82449496807,M,64.5,16.4
9731,11/2015,725,1919918.643913486,7434.622926214839,M,39.8,3.3
9732,11/2015,801,292382.5286851802,12353.820223577377,M,42.7,11.4
9733,11/2015,653,2585175.661018846,10227.171593134664,M,57.7,13.8
9734,11/2015,921,145138.80706988924,6356.537840601535,M,55.5,17.4
9735,11/2015,98,414114.2531119654,7488.426801755939,M,39.4,10.5
9736,11/2015,608,3588023.1124430737,7975.302347018565,M,63.9,13.4
9737,11/2015,576,741628.844365748,8314.076023021404,M,64.1,4.1
9738,11/2015,936,2176514.917009651,8631.730288858631,M,55.8,11.4
9739,11/2015,301,203178.40934329567,6926.176140532305,,33.7,2.0
9740,11/2015,266,1596484.6518801125,7997.61443275057,M,36.1,1.4
